"Longitude","Gender","Senior Citizen","Partner","Dependents","Tenure Months","Phone Service","Multiple Lines","Internet Service","Online Security","Online Backup","Device Protection","Tech Support","Streaming TV","Streaming Movies","Contract","Paperless Billing","Payment Method","Churn Label","Churn Value","Churn Score","CLTV","Churn Reason"
-123.23422,2,1,1,1,6,2,1,1,"No",1,1,1,1,1,1,1,3,2,1,78,2087,15
-122.985488,1,1,2,1,11,2,1,1,"No",1,1,1,1,1,1,2,3,2,1,84,3200,15
-123.584144,2,2,2,1,15,2,3,2,"No",1,1,1,1,3,1,2,1,2,1,83,4981,15
-124.015255,1,1,1,1,70,2,3,2,"Yes",3,3,3,3,3,2,1,2,2,1,87,4838,15
-124.049485,2,2,1,1,16,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,81,2508,15
-123.831799,1,1,1,1,18,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,77,3326,8
-123.525626,1,1,2,1,34,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,87,3979,8
-124.003393,2,1,2,1,47,2,3,2,"No",3,3,3,3,3,1,2,3,2,1,90,5863,8
-124.301372,1,1,2,1,39,2,3,2,"No",3,3,3,1,1,2,2,3,2,1,65,3849,17
-124.063329,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,78,5687,18
-123.80458,1,1,2,1,4,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,81,4133,3
-124.240051,1,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,75,4371,5
-124.163234,1,2,1,1,1,1,2,1,"No",1,1,1,1,1,1,2,3,2,1,67,5688,4
-123.539754,2,1,1,1,2,2,1,1,"No",1,1,1,1,1,1,2,4,2,1,93,5704,3
-124.097094,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,70,4103,3
-123.471895,2,1,2,1,66,2,3,2,"No",3,3,1,3,3,1,2,2,2,1,96,5723,5
-124.027381,2,1,1,1,3,2,1,1,"No",1,1,1,3,1,1,2,2,2,1,66,3335,5
-123.995867,1,1,2,1,14,2,3,2,"No",1,3,1,1,3,1,2,3,2,1,78,4786,5
-121.328011,1,1,1,1,18,2,3,2,"No",1,1,3,3,1,1,2,3,2,1,96,5727,6
-121.678813,1,1,1,1,9,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,83,2893,6
-121.685559,1,2,1,1,13,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,97,2230,4
-121.799917,2,1,1,1,4,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,92,5094,3
-121.30587,2,1,2,1,59,1,2,1,"No",3,1,1,1,3,1,2,1,2,1,70,4324,5
-121.902943,2,1,2,1,10,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,70,5146,6
-121.147403,1,2,1,1,1,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,76,4363,4
-120.897718,2,1,1,1,5,2,1,1,"No",1,3,1,3,3,2,2,4,2,1,77,2673,3
-120.76901,1,1,1,1,1,2,3,1,"No",1,1,1,1,1,1,2,1,2,1,71,2041,3
-121.765866,1,1,2,1,22,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,85,2159,5
-121.961866,1,2,2,1,34,2,3,2,"No",3,3,1,1,3,1,2,3,2,1,88,3369,5
-121.218435,2,1,2,1,41,2,3,1,"No",1,3,1,3,3,2,2,3,2,1,86,2041,5
-121.182872,1,1,1,1,64,2,3,2,"No",1,3,1,3,3,2,2,2,2,1,69,5452,6
-120.891614,1,1,1,1,18,1,2,1,"No",1,1,1,1,3,1,2,3,2,1,76,2649,6
-121.457596,1,1,1,1,1,2,3,2,"No",1,1,1,1,1,1,1,3,2,1,72,2567,4
-121.345074,1,2,1,1,2,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,72,4193,8
-121.114897,1,1,2,1,15,2,1,2,"No",1,3,1,3,1,1,2,3,2,1,86,4003,3
-121.409837,2,2,1,1,9,2,3,2,"No",1,1,1,1,3,1,2,2,2,1,83,5745,5
-122.024579,2,1,2,1,15,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,97,2055,6
-120.894014,2,1,1,1,1,2,3,1,"No",1,1,1,1,1,1,2,3,2,1,68,2928,4
-121.022539,2,1,1,1,12,2,3,2,"No",1,1,3,3,3,1,2,4,2,1,80,5598,3
-121.161585,1,2,1,1,5,2,1,2,"No",1,3,1,1,1,1,2,2,2,1,97,4028,5
-121.449942,2,1,1,1,4,2,3,2,"No",1,1,3,1,1,1,1,2,2,1,72,5436,5
-121.439819,1,1,2,1,16,2,3,2,"No",3,1,1,3,3,1,2,3,2,1,68,3794,5
-121.378826,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,3,2,1,87,5636,6
-121.395805,2,1,1,1,5,2,3,2,"No",3,3,1,1,1,1,2,3,2,1,81,2264,6
-121.529447,1,1,1,1,4,2,1,2,"No",1,1,1,1,1,1,1,3,2,1,88,4494,6
-121.442433,2,1,1,1,37,2,3,2,"No",1,1,3,3,3,1,1,1,2,1,82,3066,4
-121.363411,2,1,2,1,13,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,89,3687,4
-122.047751,2,1,2,1,61,2,3,2,"Yes",3,1,1,3,3,2,2,3,2,1,92,4334,5
-121.120605,2,2,1,1,22,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,93,4458,4
-121.195825,1,1,1,1,2,2,1,1,"No",3,1,3,1,1,1,2,2,2,1,81,5855,3
-121.21191,2,2,1,1,19,2,3,2,"No",3,1,1,3,1,1,2,3,2,1,69,5683,3
-121.494168,2,2,1,1,15,2,3,2,"No",1,1,1,1,1,1,1,3,2,1,96,2099,5
-121.584371,2,1,1,1,17,2,1,2,"No",1,3,1,1,1,1,2,3,2,1,87,3182,6
-120.858667,1,2,1,1,1,1,2,1,"No",1,1,1,1,1,1,2,4,2,1,97,3884,6
-121.415927,1,1,1,1,2,1,2,1,"Yes",3,1,1,1,3,1,2,3,2,1,79,4648,6
-122.039307,1,1,1,1,29,2,1,1,"Yes",3,3,1,1,3,1,2,1,2,1,79,5449,4
-121.093256,2,1,2,1,2,2,1,2,"No",1,3,3,1,3,1,1,2,2,1,99,3902,4
-121.062384,1,1,1,1,14,2,1,2,"No",1,3,1,1,1,1,1,3,2,1,71,4995,1
-121.70606,2,1,1,1,8,2,3,2,"No",3,1,1,3,3,1,1,3,2,1,97,3849,1
-122.794636,2,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,2,4,2,1,94,5930,2
-122.289984,1,1,2,1,53,2,1,2,"Yes",3,3,1,3,3,2,2,1,2,1,94,4471,2
-122.448533,1,1,1,1,1,2,1,2,"No",3,1,3,3,1,1,1,3,2,1,71,4319,1
-122.903677,1,1,1,1,16,2,3,2,"No",3,3,1,1,3,1,2,2,2,1,96,5915,1
-122.935922,2,2,1,1,10,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,75,5353,2
-123.187265,1,2,1,1,3,2,1,1,"No",1,1,1,1,1,1,1,3,2,1,77,4145,4
-122.647172,2,1,1,1,66,2,1,2,"No",3,3,1,3,3,1,1,3,2,1,73,4001,14
-122.948287,1,1,2,1,17,2,1,2,"No",1,3,3,3,3,2,1,1,2,1,91,5160,14
-122.803899,2,2,2,1,12,2,1,2,"No",1,1,1,1,3,1,2,3,2,1,69,5374,4
-121.195215,1,1,2,1,42,2,1,2,"No",1,1,1,3,1,1,2,2,2,1,82,5396,4
-122.195512,2,2,1,1,2,2,1,2,"No",3,1,1,1,1,1,2,3,2,1,81,2803,4
-122.059933,2,2,1,1,1,2,3,2,"No",1,3,1,3,1,1,2,3,2,1,91,3106,4
-123.260788,2,1,1,1,30,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,84,5654,4
-122.512861,1,1,1,1,15,2,3,1,"Yes",1,1,1,1,3,1,2,1,2,1,89,4780,4
-122.018567,2,2,2,1,13,2,1,2,"No",3,1,3,1,3,1,2,1,2,1,82,3861,4
-120.135941,1,1,1,1,35,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,68,5874,4
-120.225025,1,1,2,1,56,2,3,2,"No",3,1,1,3,3,2,2,3,2,1,97,4886,4
-120.490731,1,1,2,1,9,2,1,2,"No",1,3,1,1,1,1,2,1,2,1,96,5105,4
-119.489162,2,2,1,1,17,2,1,1,"No",1,1,1,1,1,1,2,3,2,1,65,3797,9
-120.212535,1,1,1,1,34,2,3,2,"Yes",3,3,1,3,3,1,2,4,2,1,78,3410,9
-120.179546,1,2,1,1,42,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,76,4871,9
-120.162806,2,1,2,1,11,2,1,2,"No",1,1,1,3,1,1,2,1,2,1,68,3469,9
-120.106169,1,1,1,1,1,2,3,2,"No",1,1,1,1,3,1,1,4,2,1,99,2850,9
-120.247127,2,2,1,1,1,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,84,5001,9
-118.310715,1,1,2,1,3,2,1,1,"No",1,1,1,1,1,1,1,4,2,1,88,4903,9
-118.28515,2,1,2,1,50,2,3,2,"Yes",1,3,1,3,3,1,1,2,2,1,79,5536,9
-118.240413,2,1,2,1,51,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,100,4747,9
-118.251977,1,1,1,1,46,2,3,2,"No",1,1,1,3,3,1,1,1,2,1,77,2712,9
-118.309868,2,2,1,1,1,2,1,1,"No",1,3,1,1,1,1,2,4,2,1,98,3438,9
-118.200577,1,1,2,1,41,2,3,2,"Yes",3,3,3,3,3,1,2,1,2,1,96,4963,9
-118.446333,1,1,1,1,29,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,90,3249,9
-118.287596,1,1,2,1,26,2,3,1,"No",3,1,3,1,1,1,2,3,2,1,71,2039,8
-118.308441,2,1,1,1,3,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,67,4934,8
-118.222274,1,1,2,1,66,2,3,2,"No",3,3,1,3,3,2,2,2,2,1,82,4688,2
-118.249826,1,1,2,1,21,2,3,2,"Yes",1,3,1,3,3,1,2,1,2,1,67,5570,2
-118.430656,2,1,1,1,4,2,1,1,"No",1,3,3,3,3,1,2,3,2,1,69,3633,2
-118.348083,2,1,1,1,1,2,3,1,"No",1,1,1,3,1,1,2,3,2,1,71,4017,2
-118.396336,1,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,96,3438,2
-118.831181,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,77,5211,2
-118.548306,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,88,3349,2
-118.384565,1,1,1,1,2,2,1,2,"No",3,1,1,3,1,1,2,1,2,1,72,4149,8
-118.445475,1,1,2,1,3,2,3,2,"No",1,1,1,1,3,1,2,1,2,1,100,2014,2
-118.332639,2,1,1,1,14,2,3,2,"No",1,1,3,3,1,1,2,3,2,1,97,5463,2
-118.012204,1,2,1,1,41,2,3,2,"Yes",3,3,1,3,3,1,2,3,2,1,89,3380,2
-117.993368,2,2,1,1,13,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,76,5394,2
-117.995068,1,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,2,1,1,2,1,85,4931,2
-118.421305,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,93,2377,2
-118.127289,1,1,1,1,4,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,76,5984,2
-118.148403,1,1,1,1,38,2,1,2,"No",3,3,3,1,1,1,2,2,2,1,70,2885,2
-118.317354,1,1,1,1,12,2,1,2,"No",1,1,1,1,3,1,1,1,2,1,89,4741,2
-118.071128,1,1,2,1,19,2,3,2,"No",1,3,1,1,3,1,1,4,2,1,74,3046,2
-118.26411,1,1,1,1,10,2,3,2,"Yes",1,1,1,3,3,1,2,3,2,1,68,5561,2
-118.111335,1,1,1,1,1,2,1,2,"No",1,3,1,1,1,1,1,3,2,1,67,5613,2
-118.222416,1,1,1,1,23,2,3,2,"No",3,1,1,1,1,1,2,3,2,1,68,5216,2
-118.199049,2,2,2,1,32,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,94,4584,2
-118.156957,2,2,2,1,32,2,3,2,"No",1,1,1,1,3,1,1,3,2,1,75,2712,2
-118.312929,1,1,1,1,31,2,3,2,"No",1,1,1,3,1,1,2,2,2,1,74,4198,2
-118.244839,2,1,1,1,19,2,1,2,"No",3,1,1,1,1,1,2,2,2,1,89,2251,2
-118.26036,2,2,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,3,2,1,79,4499,2
-118.262922,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,1,2,1,66,4710,2
-118.759788,2,1,2,1,65,2,3,2,"Yes",1,3,3,3,3,3,1,1,2,1,79,6120,2
-118.504118,2,1,1,1,10,2,1,1,"No",1,1,1,1,1,1,2,3,2,1,67,4097,2
-118.517588,1,1,2,1,2,1,2,1,"No",1,1,1,1,3,1,2,3,2,1,78,2643,2
-118.556218,2,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,2,2,1,76,4167,2
-118.421314,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,3,2,1,89,5828,2
-118.540958,2,2,1,1,1,1,2,1,"No",3,3,1,1,3,1,2,3,2,1,91,4972,8
-118.399841,1,2,1,1,38,2,1,1,"Yes",3,1,1,1,1,1,2,2,2,1,75,3110,2
-118.459744,2,1,1,1,52,2,1,2,"No",3,1,1,1,3,1,2,3,2,1,98,6402,2
-118.420717,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,4,2,1,69,4888,2
-118.894673,1,1,1,1,3,2,1,2,"No",3,1,1,3,1,1,1,3,2,1,65,4852,2
-118.459472,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,69,2699,2
-118.372498,1,1,1,1,16,2,3,2,"No",1,1,1,1,1,1,1,3,2,1,73,2850,2
-118.400022,1,1,2,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,3,2,1,90,3753,2
-117.663025,2,2,2,1,30,2,1,1,"No",3,1,1,1,1,1,2,1,2,1,83,4795,2
-118.01462,2,1,1,1,56,2,3,2,"No",3,1,3,1,3,1,2,3,2,1,96,4830,2
-117.591528,2,1,1,1,1,2,1,1,"No",1,3,1,1,1,1,1,4,2,1,83,5111,2
-117.785168,2,1,2,1,49,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,83,6088,2
-118.082791,2,1,2,1,47,2,3,2,"No",1,3,3,3,3,1,2,1,2,1,98,3620,2
-117.815532,1,1,2,1,31,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,67,2687,2
-117.85492,1,1,1,1,3,2,1,2,"Yes",3,1,1,1,1,1,2,3,2,1,74,5339,2
-117.054989,2,1,1,1,8,1,2,1,"No",1,1,1,1,1,1,1,4,2,1,78,5578,2
-116.97595,1,1,1,1,2,2,1,2,"No",1,1,1,1,3,1,1,3,2,1,87,2176,2
-116.2237,2,1,1,1,1,2,1,2,"No",3,1,1,1,1,1,2,3,2,1,90,5284,2
-116.798386,2,1,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,74,5518,2
-117.272254,2,1,1,1,69,2,3,1,"Yes",3,3,3,1,3,2,2,2,2,1,93,6230,2
-117.256086,1,1,2,1,7,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,87,3238,8
-117.25034,1,1,2,1,58,2,3,2,"No",1,3,3,3,3,1,2,2,2,1,96,4415,14
-117.29032,1,1,2,1,14,2,3,2,"No",3,1,1,1,3,1,2,1,2,1,70,5148,14
-117.285879,1,1,2,1,12,1,2,1,"No",3,1,1,1,1,1,1,4,2,1,94,3747,14
-116.823091,1,1,2,1,25,2,1,2,"No",3,3,1,3,1,1,2,1,2,1,97,5853,5
-116.940501,2,2,2,1,58,2,3,2,"Yes",3,3,1,3,3,2,2,3,2,1,91,4739,5
-116.833922,1,2,1,1,16,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,99,5136,5
-117.170863,1,1,2,1,1,2,1,1,"No",1,1,1,1,1,1,2,3,2,1,99,3187,5
-116.986079,1,1,2,1,2,1,2,1,"No",1,1,1,3,3,1,1,3,2,1,70,5482,5
-117.242761,2,1,1,1,23,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,89,5897,5
-117.171346,1,1,1,1,57,2,1,2,"No",1,3,1,3,3,3,2,3,2,1,93,5789,5
-117.117462,2,1,1,1,24,2,3,2,"No",1,3,1,3,1,1,2,4,2,1,95,2050,5
-117.090353,2,1,1,1,2,2,1,2,"No",1,1,1,1,3,1,2,3,2,1,99,2384,5
-117.236378,1,1,1,1,4,2,3,2,"No",1,3,3,1,1,1,2,4,2,1,80,5587,5
-117.19938,1,1,2,1,47,2,3,2,"Yes",3,3,1,3,1,1,2,3,2,1,80,4622,20
-117.07245,1,1,1,1,10,2,3,2,"No",1,1,1,1,3,1,1,3,2,1,80,5699,20
-117.199424,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,2,4,2,1,69,3049,20
-117.186612,2,1,2,1,67,2,3,2,"No",3,3,1,3,3,2,1,3,2,1,74,4857,20
-117.134917,2,1,2,1,67,2,1,2,"Yes",3,1,1,1,3,2,2,2,2,1,73,4394,20
-117.012975,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,92,4325,20
-116.324817,1,1,2,1,26,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,75,2641,8
-116.849577,2,1,1,1,22,2,3,2,"No",3,1,1,1,1,1,2,3,2,1,68,4718,20
-115.257009,2,2,1,1,21,2,1,2,"No",1,3,1,3,3,1,2,1,2,1,87,4317,20
-115.152865,1,1,1,1,2,2,3,1,"No",1,1,1,1,1,1,2,3,2,1,97,5115,20
-116.310571,1,1,2,1,22,2,3,1,"Yes",1,1,3,3,3,1,2,3,2,1,91,3410,20
-116.429928,1,1,1,1,1,2,1,2,"Yes",1,1,1,3,3,1,2,3,2,1,79,4091,8
-115.769773,1,2,1,1,43,2,1,2,"Yes",3,1,3,3,3,1,2,2,2,1,86,2833,17
-115.60503,1,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,1,3,2,1,77,2619,18
-115.637164,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,2,4,2,1,86,4939,2
-117.122396,1,2,2,1,32,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,90,5247,1
-116.092214,1,1,1,1,4,1,2,1,"Yes",3,1,1,1,1,1,2,3,2,1,95,2563,1
-117.175654,2,1,1,1,1,2,1,2,"No",1,1,1,3,1,1,2,3,2,1,99,4815,2
-117.273201,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,3,2,1,92,3236,2
-116.937581,1,1,2,1,37,2,3,2,"Yes",1,3,3,1,3,2,2,3,2,1,79,3599,2
-117.468896,1,1,2,1,8,2,3,2,"No",1,1,1,1,3,1,2,2,2,1,95,2887,1
-116.093376,1,1,1,1,3,2,3,2,"No",1,1,1,1,1,1,1,3,2,1,83,5898,1
-117.04054,2,1,1,1,1,2,3,1,"No",1,3,1,1,1,1,1,3,2,1,87,4212,1
-117.166158,2,1,2,1,5,1,2,1,"No",1,1,1,1,1,1,2,3,2,1,79,5865,2
-116.274755,2,1,1,1,51,2,3,2,"Yes",3,1,1,3,1,2,2,3,2,1,94,5074,1
-117.618263,1,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,82,2146,1
-117.258107,1,1,2,1,33,2,3,2,"No",1,1,1,1,3,1,1,2,2,1,66,3336,1
-116.666551,1,1,2,1,30,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,97,3698,8
-117.224878,1,1,1,1,2,2,1,2,"No",1,3,1,1,1,1,2,3,2,1,98,5270,2
-117.109972,2,2,2,1,29,2,3,2,"No",1,3,1,3,3,1,2,3,2,1,72,5137,1
-117.14719,2,2,2,1,13,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,97,2982,1
-117.102244,2,2,2,1,7,2,3,2,"No",1,1,1,1,1,1,2,4,2,1,96,4969,1
-117.824172,1,2,1,1,2,2,3,2,"No",1,3,1,1,3,1,2,3,2,1,80,3685,2
-117.67768,2,1,2,2,24,2,3,1,"Yes",1,1,1,1,1,1,1,3,2,1,97,5699,2
-117.862734,1,2,1,1,1,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,71,2371,1
-117.98588,2,2,2,1,7,2,1,2,"No",1,1,1,1,1,1,2,4,2,1,83,3669,1
-117.902304,2,2,2,1,57,2,3,2,"No",3,3,1,1,3,1,2,1,2,1,86,6259,2
-117.893042,1,1,2,1,7,2,1,2,"No",1,3,1,3,1,1,2,3,2,1,89,3344,2
-117.567346,1,1,1,1,14,2,1,2,"No",3,1,1,1,3,1,2,3,2,1,74,3677,1
-117.786763,1,1,1,1,28,2,3,2,"No",3,1,1,1,3,1,2,3,2,1,90,2468,1
-117.881533,2,2,2,1,17,2,1,2,"No",3,1,1,1,1,1,2,3,2,1,92,3266,2
-117.974404,2,1,1,1,10,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,67,3156,2
-117.931507,1,1,1,1,34,2,3,1,"Yes",3,1,3,1,1,2,2,4,2,1,75,5189,2
-119.221437,1,1,1,1,6,2,1,2,"Yes",3,3,3,1,3,1,2,1,2,1,80,3578,2
-119.302118,1,2,1,1,3,2,1,2,"No",1,3,1,3,1,1,2,3,2,1,70,3561,1
-118.730106,2,1,2,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,75,5554,1
-119.094824,2,1,1,1,65,2,3,2,"No",3,3,3,3,3,1,2,3,2,1,99,6001,2
-119.60137,1,1,1,1,16,2,3,1,"No",1,3,1,1,3,1,2,2,2,1,73,4722,2
-119.710008,2,2,2,1,66,2,3,2,"No",1,3,1,3,3,1,2,2,2,1,96,4479,2
-119.685368,2,1,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,4,2,1,98,5739,1
-119.631072,2,1,2,1,53,2,3,2,"Yes",1,3,1,1,3,1,1,3,2,1,68,5543,1
-119.77191,2,2,2,1,69,2,3,2,"No",3,3,3,3,3,3,2,1,2,1,73,4708,1
-119.498771,1,1,2,1,13,1,2,1,"No",1,3,1,3,3,1,2,1,2,1,86,2655,2
-119.710852,1,1,1,1,4,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,96,3223,2
-118.400432,2,1,1,1,12,2,3,2,"No",3,3,1,3,3,1,2,3,2,1,92,2406,2
-119.488413,2,1,1,1,1,1,2,1,"No",1,1,1,1,1,1,2,3,2,1,99,5386,1
-118.591951,1,1,2,1,54,2,3,2,"No",3,3,3,3,3,2,1,3,2,1,90,6189,1
-119.209689,1,1,2,1,48,2,3,2,"Yes",3,1,1,3,3,2,2,2,2,1,71,4736,1
-119.018233,2,1,1,1,2,2,1,1,"Yes",1,1,1,1,1,1,2,3,2,1,89,4134,2
-119.730885,1,1,1,1,29,2,3,2,"No",1,3,1,3,3,1,2,2,2,1,72,5144,2
-119.460557,1,2,2,1,15,2,3,2,"No",1,3,3,1,1,1,2,3,2,1,70,2596,2
-119.402525,2,1,2,1,17,2,1,2,"No",1,1,1,1,1,1,2,1,2,1,67,4469,1
-119.043666,1,2,1,1,56,2,3,2,"No",3,3,1,3,3,2,2,1,2,1,93,5605,1
-119.344304,1,2,1,1,21,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,73,4819,1
-120.824288,1,1,1,2,1,2,1,1,"No",1,1,1,1,1,1,1,4,2,1,82,4563,2
-121.004862,1,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,71,2825,4
-120.238218,1,1,1,1,1,2,1,2,"No",1,3,1,3,1,1,2,2,2,1,86,3967,14
-120.763864,1,1,2,1,35,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,79,5413,14
-120.739231,1,1,2,1,33,2,3,2,"Yes",1,3,1,3,3,2,2,4,2,1,76,4461,3
-118.231443,2,1,1,1,1,2,1,2,"No",1,1,1,3,3,1,2,3,2,1,72,4254,5
-118.189241,1,1,2,1,8,2,1,2,"No",1,3,1,3,3,1,2,3,2,1,80,2939,6
-118.188235,1,1,1,1,5,2,1,2,"No",3,1,1,3,3,1,2,3,2,1,74,5056,4
-117.637641,1,1,2,1,2,2,1,2,"No",1,1,1,1,1,1,2,3,2,1,86,4559,3
-117.894868,1,1,1,1,57,2,3,2,"Yes",3,3,1,3,3,3,2,1,2,1,89,4738,5
-118.411251,2,1,1,1,1,1,2,1,"No",1,1,1,1,3,1,1,3,2,1,93,4747,5
-118.652112,2,1,1,1,38,2,3,2,"No",1,3,1,3,3,1,2,1,2,1,76,5274,6
-117.79593,2,2,1,1,2,1,2,1,"No",1,1,1,1,1,1,2,4,2,1,77,5573,6
-120.407691,1,1,1,1,8,2,3,2,"Yes",1,1,3,3,3,1,2,1,2,1,71,2363,6
-119.711868,2,2,1,1,7,2,3,2,"No",1,1,1,3,1,1,2,3,2,1,70,2015,4
-119.285484,1,2,1,1,31,2,3,2,"No",3,1,1,3,3,1,2,3,2,1,96,5362,4
-119.386868,1,1,1,1,18,2,3,2,"No",3,1,1,3,1,1,2,2,2,1,97,2708,19
-119.140338,1,2,1,1,14,2,3,2,"No",3,3,1,3,3,1,2,3,2,1,86,2292,20
-120.119911,2,1,2,1,28,2,3,2,"Yes",3,1,1,3,3,2,1,3,2,1,85,3770,21
-119.672483,2,2,1,1,15,2,3,2,"No",1,1,1,1,1,1,2,2,2,1,80,4553,11
-118.901544,1,1,1,1,5,2,1,2,"No",3,1,3,1,3,1,2,3,2,1,70,4584,15
-119.470256,1,1,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,3,2,1,79,2756,12
-119.231447,2,1,1,1,1,1,2,1,"No",1,1,1,1,3,1,2,1,2,1,88,2548,10
-119.175655,2,1,2,1,4,1,2,1,"No",3,1,1,3,3,1,2,3,2,1,97,3955,13
-120.653519,2,2,2,1,59,2,3,2,"No",1,1,1,3,3,1,2,1,2,1,85,5390,19
-120.288644,2,2,2,1,46,2,3,2,"Yes",3,3,1,3,1,1,2,3,2,1,72,5712,20
-119.753649,2,1,1,1,31,2,1,1,"No",1,3,3,1,1,1,2,3,2,1,78,2933,11
-119.903674,2,1,2,1,13,1,2,1,"Yes",1,1,3,3,3,1,2,3,2,1,88,5212,15
-119.82947,2,1,1,1,35,2,3,2,"No",1,1,1,1,1,1,1,2,2,1,79,2785,8
-121.633648,2,1,1,1,2,2,1,2,"Yes",1,1,1,1,1,1,2,3,2,1,82,4676,8
-121.6386,2,1,1,1,1,2,3,2,"No",1,1,1,1,1,1,2,4,2,1,93,4750,8
-121.055933,1,2,1,1,16,2,3,2,"No",1,1,1,3,3,1,2,3,2,1,80,2688,18
-121.758398,2,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,1,2,1,77,3273,19
-120.864443,2,2,2,1,36,2,3,2,"No",1,1,1,1,3,1,2,2,2,1,82,3041,20
-122.40712,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,2,1,66,4152,21
-122.365778,1,1,1,1,9,2,3,2,"No",1,1,1,1,3,1,2,3,2,1,97,3520,11
-122.445202,1,1,1,1,8,2,1,2,"No",1,1,1,3,1,1,2,1,2,1,67,5071,15
-122.062947,2,1,1,1,13,2,3,2,"Yes",1,1,1,3,3,1,1,4,2,1,98,5525,13
-122.395009,2,1,1,1,46,2,3,2,"Yes",3,1,1,1,3,1,2,3,2,1,70,3378,9
-122.42227,2,2,1,1,25,2,3,2,"No",3,3,1,3,3,1,1,4,2,1,100,4283,19
-122.415201,2,1,1,1,18,2,3,1,"No",1,3,3,3,3,2,2,2,2,1,79,3306,20
-122.434801,2,1,2,1,60,2,3,2,"No",3,3,1,3,1,1,2,3,2,1,88,4129,21
